id,heroName,heroLocation,heroSinceDate,heroImageURL,featureFlag,superpower,category,heroCountry,heroRegion,heroSince,status,heroSuperpower
community-heroes#luca-bianchi,Luca Bianchi,"Milan, Italy",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/luca-bianchi.61018a1edb2c52723102f5d20de0937bee0af658.png,,Blogger,AWS Serverless Hero,Italy,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Open Source Contributor, Blogger"
community-heroes#luciano-mammino,Luciano Mammino,"Dublin, Ireland",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/luciano_mammino-modified.2e993605dd538a9d0b653ed6ccd004c0ff36afbc.png,,Conference Speaker,AWS Serverless Hero,Ireland,"Europe, Middle East, & Africa",2022,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#luciano-mammino,Luciano Mammino,"Dublin, Ireland",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/luciano_mammino-modified.2e993605dd538a9d0b653ed6ccd004c0ff36afbc.png,,Blogger,AWS Serverless Hero,Ireland,"Europe, Middle East, & Africa",2022,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#luciano-mammino,Luciano Mammino,"Dublin, Ireland",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/luciano_mammino-modified.2e993605dd538a9d0b653ed6ccd004c0ff36afbc.png,,Technical Author,AWS Serverless Hero,Ireland,"Europe, Middle East, & Africa",2022,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#lukasz-dorosz,Lukasz Dorosz,"Warsaw, Poland",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/lukasz-dorosz-circular-headshot.709a090ab73e496d685fdf680254a2c3c533d1c2.png,,Trainer / Educator,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#lukasz-dorosz,Lukasz Dorosz,"Warsaw, Poland",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/lukasz-dorosz-circular-headshot.709a090ab73e496d685fdf680254a2c3c533d1c2.png,,Conference Speaker,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#lukasz-dorosz,Lukasz Dorosz,"Warsaw, Poland",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/lukasz-dorosz-circular-headshot.709a090ab73e496d685fdf680254a2c3c533d1c2.png,,Meetup Organizer,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#lyndon-leggate,Lyndon Leggate,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/user-groups/lyndon_leggate-round.a91ec87bf1305dbedae35352945eeb0f02f298ac.png,,Meetup Organizer,AWS Machine Learning Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Conference Speaker, Trainer / Educator"
community-heroes#lyndon-leggate,Lyndon Leggate,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/user-groups/lyndon_leggate-round.a91ec87bf1305dbedae35352945eeb0f02f298ac.png,,Conference Speaker,AWS Machine Learning Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Conference Speaker, Trainer / Educator"
community-heroes#lyndon-leggate,Lyndon Leggate,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/user-groups/lyndon_leggate-round.a91ec87bf1305dbedae35352945eeb0f02f298ac.png,,Trainer / Educator,AWS Machine Learning Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Conference Speaker, Trainer / Educator"
community-heroes#lynn-langit,Lynn Langit,"Fargo, USA",Hero since 2014,https://d1.awsstatic.com/Developer%20Marketing/developer-center/lynnlangit-circular-headshot.5a282822b57315293dc4ee9cd8093dc0f9a65ab8.png,,Conference Speaker,AWS Data Hero,United States,North America,2014,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author"
community-heroes#lynn-langit,Lynn Langit,"Fargo, USA",Hero since 2014,https://d1.awsstatic.com/Developer%20Marketing/developer-center/lynnlangit-circular-headshot.5a282822b57315293dc4ee9cd8093dc0f9a65ab8.png,,Open Source Contributor,AWS Data Hero,United States,North America,2014,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author"
community-heroes#lynn-langit,Lynn Langit,"Fargo, USA",Hero since 2014,https://d1.awsstatic.com/Developer%20Marketing/developer-center/lynnlangit-circular-headshot.5a282822b57315293dc4ee9cd8093dc0f9a65ab8.png,,Technical Author,AWS Data Hero,United States,North America,2014,Current Heros,"Conference Speaker, Open Source Contributor, Technical Author"
community-heroes#maciej-lelusz,Maciej Lelusz,"Cracow, Poland",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/maciej_lelusz-modified.99a202f501ae79c8d6953fe8e82662e1ef267845.png,,Meetup Organizer,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#maciej-lelusz,Maciej Lelusz,"Cracow, Poland",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/maciej_lelusz-modified.99a202f501ae79c8d6953fe8e82662e1ef267845.png,,Blogger,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#maciej-lelusz,Maciej Lelusz,"Cracow, Poland",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/maciej_lelusz-modified.99a202f501ae79c8d6953fe8e82662e1ef267845.png,,Technical Author,AWS Community Hero,Poland,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#maciej-walkowiak,Maciej Walkowiak,"Berlin, Germany",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Maciej%20Walkowiak-100.77d0ef5c71537f1ba5edf7f656a683ab88f535e4.png,,Conference Speaker,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Blogger, Open Source Contributor, Technical Author"
community-heroes#maciej-walkowiak,Maciej Walkowiak,"Berlin, Germany",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Maciej%20Walkowiak-100.77d0ef5c71537f1ba5edf7f656a683ab88f535e4.png,,Blogger,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Blogger, Open Source Contributor, Technical Author"
community-heroes#maciej-walkowiak,Maciej Walkowiak,"Berlin, Germany",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Maciej%20Walkowiak-100.77d0ef5c71537f1ba5edf7f656a683ab88f535e4.png,,Open Source Contributor,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Blogger, Open Source Contributor, Technical Author"
community-heroes#maciej-walkowiak,Maciej Walkowiak,"Berlin, Germany",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Maciej%20Walkowiak-100.77d0ef5c71537f1ba5edf7f656a683ab88f535e4.png,,Technical Author,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Blogger, Open Source Contributor, Technical Author"
community-heroes#madhu-kumar,Madhu Kumar,"Budapest, Hungary",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/madhu_kumar-modified.c6074a0fc2da44695e4eb21e8542f81f2f3083c4.png,,Meetup Organizer,AWS Container Hero,Hungary,"Europe, Middle East, & Africa",2022,Current Heros,"Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#madhu-kumar,Madhu Kumar,"Budapest, Hungary",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/madhu_kumar-modified.c6074a0fc2da44695e4eb21e8542f81f2f3083c4.png,,Blogger,AWS Container Hero,Hungary,"Europe, Middle East, & Africa",2022,Current Heros,"Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#madhu-kumar,Madhu Kumar,"Budapest, Hungary",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/madhu_kumar-modified.c6074a0fc2da44695e4eb21e8542f81f2f3083c4.png,,Open Source Contributor,AWS Container Hero,Hungary,"Europe, Middle East, & Africa",2022,Current Heros,"Meetup Organizer, Blogger, Open Source Contributor"
community-heroes#manoj-fernando,Manoj Fernando,Sri Lanka,Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/manojf-headshotcircle-100px.cfa42c254f2db6e73196cebaeeb34738ed7f28cc.png,,Trainer / Educator,AWS Community Hero,Sri Lanka,Asia Pacific,2019,Current Heros,"Trainer / Educator, Blogger, Technical Author"
community-heroes#manoj-fernando,Manoj Fernando,Sri Lanka,Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/manojf-headshotcircle-100px.cfa42c254f2db6e73196cebaeeb34738ed7f28cc.png,,Blogger,AWS Community Hero,Sri Lanka,Asia Pacific,2019,Current Heros,"Trainer / Educator, Blogger, Technical Author"
community-heroes#manoj-fernando,Manoj Fernando,Sri Lanka,Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/manojf-headshotcircle-100px.cfa42c254f2db6e73196cebaeeb34738ed7f28cc.png,,Technical Author,AWS Community Hero,Sri Lanka,Asia Pacific,2019,Current Heros,"Trainer / Educator, Blogger, Technical Author"
community-heroes#manrique-lopez,Manrique Lopez,"Madrid, Spain",Hero from 2019 - 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/manrique-lopez-circular-headshot.a3a160dde956bae1dbbacf60e3b8769bb34be03a.png,,Trainer / Educator,AWS Data Hero,Spain,"Europe, Middle East, & Africa",2019,Former Heroes,"Trainer / Educator, Conference Speaker, Open Source Contributor"
community-heroes#manrique-lopez,Manrique Lopez,"Madrid, Spain",Hero from 2019 - 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/manrique-lopez-circular-headshot.a3a160dde956bae1dbbacf60e3b8769bb34be03a.png,,Conference Speaker,AWS Data Hero,Spain,"Europe, Middle East, & Africa",2019,Former Heroes,"Trainer / Educator, Conference Speaker, Open Source Contributor"
community-heroes#manrique-lopez,Manrique Lopez,"Madrid, Spain",Hero from 2019 - 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/manrique-lopez-circular-headshot.a3a160dde956bae1dbbacf60e3b8769bb34be03a.png,,Open Source Contributor,AWS Data Hero,Spain,"Europe, Middle East, & Africa",2019,Former Heroes,"Trainer / Educator, Conference Speaker, Open Source Contributor"
community-heroes#marcin-sodkiewicz,Marcin Sodkiewicz,"Wrocław, Poland",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/marcin-sodkiewicz-100.32a848ad660eecf26f2f7af4f21570a684989939.png,,Blogger,AWS Serverless Hero,Poland,"Europe, Middle East, & Africa",2024,Current Heros,"Blogger, Meetup Organizer, Conference Speaker"
community-heroes#marcin-sodkiewicz,Marcin Sodkiewicz,"Wrocław, Poland",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/marcin-sodkiewicz-100.32a848ad660eecf26f2f7af4f21570a684989939.png,,Meetup Organizer,AWS Serverless Hero,Poland,"Europe, Middle East, & Africa",2024,Current Heros,"Blogger, Meetup Organizer, Conference Speaker"
community-heroes#marcin-sodkiewicz,Marcin Sodkiewicz,"Wrocław, Poland",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/marcin-sodkiewicz-100.32a848ad660eecf26f2f7af4f21570a684989939.png,,Conference Speaker,AWS Serverless Hero,Poland,"Europe, Middle East, & Africa",2024,Current Heros,"Blogger, Meetup Organizer, Conference Speaker"
community-heroes#margaret-valtierra,Margaret Valtierra,"Chicago, USA",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/margaret_valtierra-100X100.d988f8c14edf1c35d2ef2edbf84f68f43b9e79ca.png,,Conference Speaker,AWS Community Hero,United States,North America,2019,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#margaret-valtierra,Margaret Valtierra,"Chicago, USA",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/margaret_valtierra-100X100.d988f8c14edf1c35d2ef2edbf84f68f43b9e79ca.png,,Meetup Organizer,AWS Community Hero,United States,North America,2019,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#markus-ostertag,Markus Ostertag,"Munich, Germany",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/markuso-headshotcircle-100px.89de2a16cc5f4d6f81dcff58cc5afdda7b9140e7.png,,Conference Speaker,AWS Community Hero,Germany,"Europe, Middle East, & Africa",2016,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#markus-ostertag,Markus Ostertag,"Munich, Germany",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/markuso-headshotcircle-100px.89de2a16cc5f4d6f81dcff58cc5afdda7b9140e7.png,,Meetup Organizer,AWS Community Hero,Germany,"Europe, Middle East, & Africa",2016,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#martijn-van-dongen,Martijn van Dongen,"Amsterdam, The Netherlands",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/martijn-van-dongen-circular-headshot.ec0b01caa52bc0c9f232defda2e8757363ef841d.png,,Conference Speaker,AWS Community Hero,Netherlands,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#martijn-van-dongen,Martijn van Dongen,"Amsterdam, The Netherlands",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/martijn-van-dongen-circular-headshot.ec0b01caa52bc0c9f232defda2e8757363ef841d.png,,Meetup Organizer,AWS Community Hero,Netherlands,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#martijn-van-dongen,Martijn van Dongen,"Amsterdam, The Netherlands",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/martijn-van-dongen-circular-headshot.ec0b01caa52bc0c9f232defda2e8757363ef841d.png,,Blogger,AWS Community Hero,Netherlands,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#martijn-van-dongen,Martijn van Dongen,"Amsterdam, The Netherlands",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/martijn-van-dongen-circular-headshot.ec0b01caa52bc0c9f232defda2e8757363ef841d.png,,Technical Author,AWS Community Hero,Netherlands,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#martin-damovsky,Martin Damovsky,"Prague, Czechia",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/martin-100.9046a477b89a0e783e7e2788e4546c2cfa5920c8.png,,Conference Speaker,AWS Community Hero,Czech Republic,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#martin-damovsky,Martin Damovsky,"Prague, Czechia",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/martin-100.9046a477b89a0e783e7e2788e4546c2cfa5920c8.png,,Meetup Organizer,AWS Community Hero,Czech Republic,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#martin-damovsky,Martin Damovsky,"Prague, Czechia",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/martin-100.9046a477b89a0e783e7e2788e4546c2cfa5920c8.png,,Blogger,AWS Community Hero,Czech Republic,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#masanori-yamaguchi,Masanori Yamaguchi,"Chiba, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/masanori-yamaguchi.9088cc755389fa072f45cb78f83b4bb7f1a6655d.png,,Conference Speaker,AWS Community Hero,Japan,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#masanori-yamaguchi,Masanori Yamaguchi,"Chiba, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/masanori-yamaguchi.9088cc755389fa072f45cb78f83b4bb7f1a6655d.png,,Meetup Organizer,AWS Community Hero,Japan,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#masanori-yamaguchi,Masanori Yamaguchi,"Chiba, Japan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/masanori-yamaguchi.9088cc755389fa072f45cb78f83b4bb7f1a6655d.png,,Blogger,AWS Community Hero,Japan,Asia Pacific,2021,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#masaya-arai,Masaya Arai,"Kanagawa, Japan",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/masaya-arai.38aa3892a9b03d28e2054c4b6bc921cc17f0c3a1.png,,Conference Speaker,AWS Container Hero,Japan,Asia Pacific,2022,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author, Open Source Contributor"
community-heroes#masaya-arai,Masaya Arai,"Kanagawa, Japan",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/masaya-arai.38aa3892a9b03d28e2054c4b6bc921cc17f0c3a1.png,,Meetup Organizer,AWS Container Hero,Japan,Asia Pacific,2022,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author, Open Source Contributor"
community-heroes#masaya-arai,Masaya Arai,"Kanagawa, Japan",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/masaya-arai.38aa3892a9b03d28e2054c4b6bc921cc17f0c3a1.png,,Blogger,AWS Container Hero,Japan,Asia Pacific,2022,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author, Open Source Contributor"
